test_id,price
10535,2.8604838401682575
13695,3.397476873911791
13417,4.688523702071568
1906,3.773249100192976
11413,2.7976498530663934
2341,3.13621820438688
13558,3.43024782886308
12031,3.1846573664088105
1206,3.229181947841227
13486,3.2801273044755734
9289,3.2970993414961494
12352,3.280876267220287
5863,3.4292341276163247
1465,4.095778774460307
12504,3.815670135198035
13329,3.314516006134484
13320,3.3598504052808646
11292,2.850964085366458
4758,2.8243010563289204
10338,3.480170280300373
14964,3.116913347904572
11954,3.3198745710034654
7911,3.6283806716995857
7756,4.5725026657086945
7903,2.076499024616152
1107,5.104342926815702
3707,3.942340556838949
5636,3.589769429281899
4699,3.8741595191314975
4188,3.752472080694271
1676,3.6123925635622487
5317,3.55015983407191
13252,3.060536137557185
11419,4.289846206540913
13455,4.582299633026765
194,3.4850429605170556
9662,3.350829561785027
5299,3.297290127435162
8611,3.889563902643819
7433,3.821285736808186
3677,4.117247102344738
5349,2.792477631745627
511,5.718672474101844
10828,3.0780255793697675
2332,3.5036049846423145
4157,3.5709017792646134
8819,3.6551721342423686
11298,2.8311365178284498
14605,3.3134747307400714
11527,3.373976655461243
663,5.718672474101844
13384,3.4044347924361524
14266,4.075012719825419
1211,5.104342926815702
14452,3.5241256519246162
5848,2.975712934852774
11626,3.4668333545937693
8037,2.801242644081742
8400,3.7170828510903493
3136,3.665863690932024
6344,2.126966307545848
12718,3.0755695510458607
11173,3.0780255793697675
8337,3.526061234129342
10814,3.263297615244208
431,5.104342926815702
6188,3.0334999175374238
1817,3.256685048109842
12543,3.742741433808985
2193,3.2462031532554767
13829,3.1375236227452485
4512,3.202721143453803
3368,3.665863690932024
8843,2.6757620632328214
1019,3.9002860961909427
2965,3.636086168419875
8712,3.628074529117943
4943,3.83018207749769
11874,2.8311365178284498
12814,2.8081513646756484
3208,3.9299523818768156
11218,3.376962301157937
4983,3.3241203767317455
5204,2.9819697112672894
6585,2.856314726515991
6640,3.390109228444532
6566,2.931301804325441
11957,2.8302295204308003
966,2.8250342587816566
8012,1.8444105798691686
4581,3.1946369683324414
14416,3.6399476733494835
13249,3.400297694016237
4590,3.4499485975306285
12229,3.6399476733494835
202,5.718672474101844
5344,3.442552702258458
4595,3.7061271960225497
5936,3.3773798415058054
13421,3.8447704880288276
13271,3.0066367889924375
13761,3.8284370677744373
9380,3.731413223435276
11788,4.342039874769544
15028,3.2260550348561066
13827,3.371129204175274
13358,3.2511797236014797
10837,3.0299422021001123
8064,4.241878744855997
4168,3.2900992457848766
6750,3.6956992432315166
2285,3.9913469030076945
5885,2.7197649408105193
12931,2.927077040778886
14319,3.21970183177453
1221,3.796651244645449
14184,2.9841903859594434
9832,2.9908032903311867
9811,3.5684303072693417
3509,3.2553149630033724
1005,2.6871105346939568
954,3.433604844923391
11919,3.0826965207532964
1002,3.5448662469668584
5068,3.4905138365504973
8348,5.239500235635715
3339,3.3265138177370437
5791,3.100118461571772
2898,3.665863690932024
2743,3.375059962435059
3251,3.171015064602017
7575,2.9420792453468025
4851,3.4793330298002894
484,5.718672474101844
13612,3.3099044185060422
7399,3.7963119860686
5660,2.1927282799077714
8189,2.9420792453468025
12456,3.574092910264076
14370,3.8388792280142368
10181,3.5992437420691994
11628,2.9571337866389005
4653,2.5866001484460397
15004,3.1225488710485845
4315,3.4374941822475424
14486,3.6996964697073995
7442,3.390109228444532
11941,2.8210348763631607
5378,2.936302580291449
8072,3.821285736808186
10214,4.3709575153648546
99,3.0532674825203987
3795,4.176738582876491
12023,3.2474098547529913
5625,3.5961651614862795
5209,6.098161957871769
12045,3.782035525813238
7520,2.5189229511163735
13521,3.0169949718404547
5129,2.901598076873673
12865,2.924055487548667
9260,3.286115241649896
4928,3.4210628299436423
8986,3.6449844020380033
4509,3.752472080694271
848,3.394078324357986
9208,3.048440615879305
14584,3.3757266762626204
530,5.104342926815702
8757,3.7902383638686086
4528,3.484246180328298
2742,3.0482624734833528
12537,3.41818126342771
13597,3.3448866983580845
6473,3.046771823781616
2052,3.5446315747329495
1122,4.027775026370853
8687,3.6894990610939793
10016,4.289846206540913
2893,4.017774722530788
641,5.718672474101844
13675,3.4900479119114274
13540,2.943440050270428
10284,4.289846206540913
1675,3.349491261594501
8664,3.6081352273826814
14575,3.1181810435382777
6229,3.3264979104754886
13086,2.950136980505807
14237,3.10827023093655
12186,3.6850012640199665
9196,3.0463741831512707
6256,2.7205035141958973
12492,2.8504020515533153
922,5.3820217402964206
1382,4.801928908863176
11340,3.106013664301872
7649,3.821285736808186
14660,2.9669019888859047
11850,3.1573609383420327
12231,3.618983345348413
14037,3.0832141323090902
4448,4.18418618227241
14311,3.2901616190372875
10207,5.072599791870378
7157,3.4750198773536236
2219,3.4350665026083824
13945,3.444539994119881
9002,3.357152199050525
13599,3.0300364734842735
12187,2.8311365178284498
4473,3.492808761417933
12301,3.0726528358089475
3957,3.4210628299436423
5761,2.4607525645246104
12391,2.9425810487008546
12726,2.806491346697611
13215,3.5708758716870515
2171,3.5448662469668584
7848,3.6863746429084507
11726,3.035879818267964
11321,3.675122805877326
4190,3.0354928873905105
14109,3.254359211671655
14805,3.1573609383420327
8048,3.3941504780144807
4222,3.908330390346277
411,5.718672474101844
12217,3.452294946612301
3448,3.840750912402247
534,5.718672474101844
4127,3.2888318520117124
9836,4.289846206540913
9593,3.406881380653025
5949,2.4315735757039567
4803,3.4009392913333296
14003,3.4010159504402298
1380,3.453358226734986
9423,4.736508970857248
6200,3.7350884033155323
8910,4.3864613041258735
12366,3.337208170998191
1500,4.686385630779849
1764,2.217073398112775
14440,3.1379879099906676
6378,3.430967340384953
8095,3.821285736808186
10985,4.089245279575266
11148,2.8459442928774554
7443,2.185716030799558
1889,4.176738582876491
12202,3.3757266762626204
12088,3.2228395085035504
6607,2.9085493164944554
1913,3.670902388835201
11848,3.452294946612301
6362,3.6972977353126915
12091,3.43024782886308
8109,3.132761700368036
5052,3.418391608839119
9809,3.1884925460882365
2357,2.963619048941807
5454,3.7714054716830896
2165,3.634577894554055
4674,3.4350665026083824
4760,3.665863690932024
720,3.1204823598241496
3924,4.075583169780148
11465,3.43024782886308
2745,3.501929795953189
12114,3.293644369614325
4238,3.5014773295040897
8125,2.8580214145820997
2761,3.3062382501680228
8852,3.0803249726686213
2399,3.779462653855403
13758,2.6635910401172493
847,3.3060297825998
7492,4.9530526491146185
4489,3.613263797146296
11140,2.854337671292751
14466,3.6399476733494835
933,3.5526449027783054
12913,2.935448079247818
5279,3.752472080694271
4979,3.6387509861920653
2907,3.4210628299436423
9264,5.254152467477412
12427,3.288360024370047
12781,3.084449467083763
9383,2.8506275666422654
4867,3.8329185375468913
9814,2.9908032903311867
6913,3.6824893787404216
944,5.104342926815702
1341,3.114538874807552
11771,2.933278624632944
6411,3.6972977353126915
13501,3.2119098637821506
12193,3.322692525146566
9344,3.6772953308613654
13466,3.2378067455187782
7859,2.801242644081742
276,2.9213319727695914
1740,3.7956199081547917
13768,3.43024782886308
14902,3.0780255793697675
312,3.636086168419875
12404,4.582299633026765
6729,2.673374483815573
11831,2.892384359781678
7414,3.821285736808186
11533,3.753354686096024
13137,3.26127876719147
1696,3.3681845626705424
2419,4.380724253857611
12858,3.2801273044755734
5510,4.036271462413701
5118,3.712755892590404
12758,2.8917037805557344
5945,2.8544411404358043
10448,2.8504020515533153
3719,3.71236603630903
12133,3.1133277509982076
14411,3.1133277509982076
11504,3.8388792280142368
1539,3.2620663894009723
21,2.9687405993991853
10532,3.0793746767887917
11187,3.4695904013783427
14317,3.246070967343432
1900,3.392470272433292
12082,3.4044347924361524
6618,2.9820619222524756
4278,3.3580504282948334
468,5.104342926815702
9072,3.3674482340323144
12750,3.2228395085035504
4037,3.3846154908645154
7206,2.5189229511163735
393,3.674128226600951
3584,4.686385630779849
3477,3.8015731812340725
3086,3.4350665026083824
10500,4.734948254667116
6626,3.084814163617637
6472,3.3588881456538533
13606,5.078560672992989
5040,2.5778887349742226
13676,3.574092910264076
14556,2.7457642046214117
7867,3.821285736808186
12733,3.215965923346787
3089,4.848486247715176
4339,3.1347078494545686
11516,3.270959198175759
3123,3.7162316097406722
7499,2.8880725072801305
6288,6.0936753046944325
11940,2.803679483682112
795,5.104342926815702
10765,3.001597652948094
5649,3.821285736808186
2530,3.5448662469668584
13220,2.8657270457975015
2644,3.5693881106593865
9558,3.3598504052808646
11781,3.2269904185876643
10195,3.8284181405130333
9842,3.5991894644060465
14703,3.3448866983580845
6173,5.459208452885492
4209,3.1761084669880133
9949,3.4538433277369767
3155,3.4920486411164555
5160,4.474524676368613
2157,2.6507712021860335
6345,3.5540543677567182
10488,3.001597652948094
3769,3.0079885736690386
8310,3.0976424563606693
9890,4.462222758533072
7125,3.2167104472278107
14491,4.582299633026765
7729,4.208527732952469
5416,3.0232290262271255
13992,3.348178577044122
11890,3.3448866983580845
10055,3.749895959792791
4844,3.571462204279981
2816,3.2908453286655486
11112,2.8391370348524885
254,5.718672474101844
1566,3.192278826255494
10737,3.23792399447035
4823,3.5943593169150385
9075,2.9112330331804532
77,3.6179572721173106
14113,3.5708758716870515
10225,3.3943824346618108
2442,3.6629621703927495
5928,2.855336532998965
13158,2.8311365178284498
7959,2.076499024616152
1318,3.141154975402472
10197,5.484132504073213
8183,2.9085493164944554
7866,4.48457031209198
7612,4.5725026657086945
479,5.718672474101844
12538,3.254759570504946
12732,3.0416658938932892
12989,3.4956019861763115
2860,3.268947403770394
3597,3.819514771268782
1610,5.870792723209622
2326,3.2643724065695303
11662,4.06746410055412
4907,3.5313634400319787
11276,3.1246085329225646
8866,4.581088751352888
10899,4.059761902873546
1326,3.4839528252580285
8795,3.412484790806251
3888,3.665863690932024
1670,3.338961213673501
3621,3.790897422091407
10951,3.0785406769204626
5505,2.975712934852774
3730,2.8738079191314077
8206,3.978994626914061
12154,3.2307792637909034
8672,3.812755637340097
11477,2.5885421340507935
9434,3.432714381429114
8764,4.3635463708636895
61,4.384215867036956
12235,3.623641299168449
13392,3.6765659256037817
4815,3.2395819572999387
6225,5.263250101851848
3857,3.413133910017633
7898,3.395846902967774
4948,3.7522705393924074
9397,3.860753987049785
14142,3.080824417970054
5036,3.819328207762755
14867,3.471339121971848
2483,3.279737205726088
7966,3.29581781882875
953,5.104342926815702
14980,3.829153217530672
11710,3.43024782886308
11033,3.1711442524550253
7166,3.2699261580636967
1619,3.733235206197865
7435,3.865811014036898
6303,3.1118564312994477
13297,3.43024782886308
3025,3.3111130899332446
9627,4.174721870454364
13484,3.6399476733494835
1819,3.4497298035491175
5750,2.314942908397812
2410,3.4809343739020426
10717,3.178866694080481
6848,2.5189229511163735
3459,3.453028983917089
14993,3.736105574556378
5433,6.58200092501834
6974,1.5208348442298856
6323,3.5540543677567182
974,3.5311606876094506
12649,3.268641736593142
3035,3.2888318520117124
13032,2.587914468184547
9893,4.289846206540913
3014,3.7357379404106204
6289,2.93770317288918
3393,3.606606899222772
11024,4.582299633026765
2737,3.2888318520117124
12180,3.3883438895473463
14236,3.115331579777572
9739,4.289846206540913
6960,3.9284407179169096
9213,3.6490671307236244
12707,3.031141334383121
13999,3.3887731644318406
4935,3.0672707698413793
14097,3.1133277509982076
7210,4.018328283041315
7530,3.6070245212208487
5828,4.085325619295671
9631,3.3528928145151906
11572,3.480170280300373
13418,3.257692748959767
5100,3.50745650388796
1144,2.183866714693449
11866,3.6399476733494835
8158,2.9085493164944554
9441,2.9771809729250314
9225,3.6894990610939793
11043,2.9395482367527657
3112,3.957074667048833
9035,2.973470193269731
11473,3.471641925586781
9899,4.9392967482815955
4404,2.871591932514825
1862,4.524162392306363
3344,3.413133910017633
11987,3.0340751867212346
11704,3.1131782767433953
9083,2.973470193269731
8020,3.821285736808186
13781,3.444539994119881
4539,3.937093321996791
4715,3.1685013424646993
9912,3.023186468177015
10192,2.8932724156881027
7055,4.04707048990223
14787,3.398611230405678
1171,3.5311606876094506
1431,3.4200653358664272
14099,3.197519143441437
2919,3.6584643204000216
3775,3.529899546689665
5681,3.7614005061976563
4199,3.5880599973639176
4169,3.4815737468716144
3818,3.670902388835201
4348,2.937774682579148
13509,3.016992586776018
13396,3.221721420499127
4926,3.5236563974171253
3314,3.2888318520117124
12874,4.462222758533072
331,3.369958641270859
2734,3.453188794538981
14091,3.249074193578151
7553,3.022180800818041
6230,3.4443734556739294
7725,4.5725026657086945
11219,3.247148797492946
10111,3.686598739034537
1068,3.548082837759361
12586,3.2801273044755734
408,5.718672474101844
7426,4.3100659354144595
3438,3.407141933697675
2047,3.1993997099188967
4643,3.843898891738936
1880,3.50745650388796
4485,3.693543852609292
8612,3.4570797449893953
7568,2.4151100439139896
8820,3.6778290153381823
1901,3.665863690932024
9780,3.6399476733494835
4019,3.017019055345703
5970,4.281995130537005
101,3.3598424593042857
2570,2.9213319727695914
7625,3.518495914069128
14218,3.3448866983580845
3484,3.7562599993761916
9269,2.9842056521092157
6198,3.321463649641514
9524,5.061393956750908
10982,3.0383512145800284
14316,3.820709366964258
13623,5.043719174883771
8707,4.032573701574698
6482,6.227638809195547
11079,3.4956019861763115
7613,3.821285736808186
4787,3.8089662336743557
11995,3.134811186511288
14188,3.1379879099906676
12824,3.441436936595151
4032,3.665863690932024
3220,3.819625908697614
54,2.5114322350963367
5695,2.9771809729250314
14979,3.1379879099906676
9018,3.4838966636930286
14717,4.8152455361699005
8371,3.2024455984254656
12655,3.0826965207532964
10629,3.8616167246541613
7266,3.5831022307207503
5391,3.25376029438405
8132,4.204737408590963
8451,3.4961211925496927
4710,3.881487993900488
8249,3.301914470693704
7485,2.9085493164944554
401,3.979109742903405
995,5.104342926815702
9,3.3771156103965256
11306,3.322568744310676
8499,3.7044478821047337
8315,3.3012713868247068
3233,3.1761084669880133
12679,3.6056581917365857
1485,4.233606337701113
6495,2.672339374862358
12797,3.4390376087664443
14170,3.005065712908668
11387,3.115331579777572
5474,3.0499632080458743
6800,5.495200631630024
1678,4.591634046847403
12765,5.072599791870378
4205,3.041945775179971
1905,3.434128900732561
14680,2.8315054509296247
12172,3.7603369120749246
6761,2.384565369353267
11795,3.21970183177453
7974,2.9085493164944554
9667,3.3976338421358903
13428,3.5012561827271727
3375,4.259925192572696
11110,3.0015370658528493
942,3.519006677668672
4001,2.8962678974526606
5816,3.4598619205780397
8242,3.9774759070312258
13411,2.8338408494921032
11054,4.06746410055412
12190,2.896126006962947
704,5.104342926815702
9167,2.8626706038315404
1097,2.844345561917773
7886,3.821285736808186
7976,4.167289385818037
8417,3.499470260954565
190,3.7506203339477917
317,5.718672474101844
6280,3.6824893787404216
9220,2.6757620632328214
10872,2.679026869464648
11511,3.0693763427937437
6322,2.384565369353267
6275,3.3017264518188267
2862,3.717495316028765
6543,3.1212798164822493
1899,4.830037250968346
12102,2.9901380796978985
5906,4.198981266776054
7624,3.298699283902845
505,5.718672474101844
13282,3.471045331866204
5042,2.653271680856789
4215,3.489591262825142
12951,2.7932062925609347
84,5.472288059587194
12676,3.784198492043855
5064,3.3337140082161674
12894,3.0780255793697675
7011,2.9644989147480905
205,5.104342926815702
5286,3.636086168419875
6604,2.554880545807923
6127,5.263250101851848
829,5.718672474101844
3569,3.3529460318041058
1760,2.8073934368411253
10902,2.9077336667827804
2136,2.9640693220595775
13076,3.5684303072693417
13281,3.243671887548467
7466,3.821285736808186
11071,3.9171232082883503
6261,3.6068012881489335
2298,3.5693881106593865
11021,3.0311103920656577
5073,3.600326909345356
14650,3.0755695510458607
10944,3.476403017434985
2246,3.5916404533569932
10300,3.319629561152235
6706,2.9627200729964773
11439,3.3016245166642872
4644,2.4048878781411656
9737,4.089245279575266
13491,2.946719857801473
7306,3.5831022307207503
3946,3.7232671856830484
2765,3.375059962435059
1923,3.3238409060435252
4285,3.752472080694271
2432,3.606001816931257
2387,2.890670430775027
13011,3.471641925586781
7371,2.9420792453468025
2414,3.8554467782794557
5034,3.5607910846405293
7030,3.2375324213570487
1316,4.1686061484776475
11249,3.574092910264076
6426,3.9521296202353873
10348,3.5287370362670036
7951,4.5725026657086945
8600,2.9898220169331156
1051,3.9404276604095787
10424,2.758704477230587
9006,3.0790771021079753
1194,3.1280123361432604
5464,5.7154731503240255
10105,3.129404327906773
2210,4.558945224287431
8923,3.683896507652615
1683,2.6001547110616285
9822,3.3943824346618108
10099,2.9395482367527657
10085,3.3596783262367667
1412,3.256949118560563
1709,2.9606604499234845
12808,3.060536137557185
10697,3.6566795191176746
7933,3.7599700156208207
9937,2.5424164248056744
7534,4.5725026657086945
800,3.4748847541456827
1714,3.138947343140034
10858,3.243671887548467
12173,2.946332839187962
535,5.718672474101844
3456,3.5769755971726793
5030,3.7724140761155125
3585,4.17845678689701
4913,3.4295159825426498
5315,3.233394261071716
